rom	bdrate	romsym	bdratesym
98.20	-3.66	72.80	3.66
98.25	-3.66	72.84	3.66
98.34	-3.67	72.94	3.67
98.53	-3.68	72.94	3.68
98.58	-3.68	72.94	3.68
98.63	-3.67	72.94	3.67
99.00	-3.68	73.31	3.68
99.05	-3.68	73.31	3.68
99.09	-3.69	73.31	3.69
99.14	-3.70	73.31	3.70
99.19	-3.70	73.31	3.70
99.23	-3.70	73.31	3.70
99.33	-3.71	73.41	3.71
99.52	-3.71	73.59	3.71
99.56	-3.71	73.59	3.71
99.61	-3.71	73.59	3.71
99.66	-3.71	73.59	3.71
99.75	-3.72	73.59	3.72
99.84	-3.72	73.69	3.72
99.89	-3.72	73.69	3.72
99.94	-3.72	73.69	3.72
100.13	-3.72	73.88	3.72
100.22	-3.72	73.97	3.72
100.27	-3.72	73.97	3.72
100.64	-3.73	74.34	3.73
100.69	-3.73	74.34	3.73
100.73	-3.73	74.34	3.73
100.78	-3.72	74.34	3.72
100.88	-3.73	74.34	3.73
100.92	-3.73	74.34	3.73
101.02	-3.73	74.44	3.73
101.11	-3.73	74.44	3.73
101.20	-3.74	74.53	3.74
101.25	-3.74	74.53	3.74
101.34	-3.74	74.53	3.74
101.44	-3.75	74.53	3.75
101.48	-3.73	74.53	3.73
101.58	-3.75	74.63	3.75
101.77	-3.76	74.81	3.76
101.81	-3.74	74.81	3.74
101.86	-3.75	74.81	3.75
101.95	-3.75	74.81	3.75
102.05	-3.76	74.81	3.76
102.09	-3.74	74.81	3.74
102.19	-3.75	74.81	3.75
102.94	-3.76	75.56	3.76
103.13	-3.76	75.56	3.76
103.17	-3.75	75.56	3.75
103.27	-3.76	75.56	3.76
103.45	-3.77	75.56	3.77
103.50	-3.75	75.56	3.75
103.59	-3.77	75.56	3.77
103.78	-3.78	75.75	3.78
103.88	-3.77	75.75	3.77
103.97	-3.77	75.75	3.77
104.06	-3.78	75.75	3.78
104.16	-3.77	75.75	3.77
104.25	-3.77	75.75	3.77
104.44	-3.78	75.94	3.78
104.53	-3.77	75.94	3.77
104.72	-3.77	76.13	3.77
104.91	-3.77	76.13	3.77
105.09	-3.78	76.31	3.78
105.19	-3.77	76.31	3.77
105.28	-3.79	76.31	3.79
105.38	-3.77	76.31	3.77
106.13	-3.78	77.06	3.78
106.31	-3.79	77.06	3.79
106.69	-3.79	77.06	3.79
106.78	-3.79	77.06	3.79
106.97	-3.81	77.06	3.81
107.06	-3.79	77.06	3.79
107.16	-3.78	77.06	3.78
107.34	-3.79	77.25	3.79
107.53	-3.80	77.25	3.80
107.63	-3.78	77.25	3.78
107.81	-3.79	77.25	3.79
108.00	-3.79	77.25	3.79
108.19	-3.80	77.25	3.80
108.38	-3.79	77.25	3.79
108.56	-3.79	77.25	3.79
108.75	-3.79	77.25	3.79
109.13	-3.79	77.63	3.79
109.31	-3.79	77.63	3.79
109.50	-3.79	77.63	3.79
109.69	-3.79	77.63	3.79
109.88	-3.79	77.63	3.79
110.25	-3.81	78.00	3.81
110.44	-3.80	78.00	3.80
110.63	-3.78	78.00	3.78
111.00	-3.79	78.38	3.79
111.38	-3.81	78.75	3.81
111.56	-3.79	78.75	3.79
111.94	-3.81	79.13	3.81
112.31	-3.81	79.13	3.81
112.50	-3.81	79.13	3.81
112.69	-3.80	79.13	3.80
113.06	-3.80	79.50	3.80
113.25	-3.77	79.50	3.77
113.63	-3.79	79.88	3.79
114.00	-3.80	79.88	3.80
114.19	-3.79	79.88	3.79
94.31	-2.84	69.75	2.84
94.36	-2.93	69.80	2.93
94.41	-3.01	69.80	3.01
94.45	-3.06	69.84	3.06
94.50	-3.11	69.89	3.11
94.55	-3.15	69.94	3.15
94.59	-3.19	69.98	3.19
94.64	-3.20	70.03	3.20
94.69	-3.21	70.08	3.21
94.73	-3.24	70.13	3.24
94.78	-3.26	70.13	3.26
94.83	-3.28	70.17	3.28
94.88	-3.29	70.22	3.29
94.92	-3.30	70.27	3.30
94.97	-3.31	70.27	3.31
95.02	-3.31	70.31	3.31
95.06	-3.32	70.36	3.32
95.11	-3.34	70.36	3.34
95.20	-3.35	70.45	3.35
95.25	-3.36	70.50	3.36
95.44	-3.38	70.69	3.38
95.48	-3.40	70.69	3.40
95.53	-3.41	70.73	3.41
95.58	-3.41	70.78	3.41
95.63	-3.42	70.78	3.42
95.67	-3.43	70.78	3.43
95.72	-3.44	70.78	3.44
96.09	-3.45	71.16	3.45
96.14	-3.47	71.16	3.47
96.19	-3.47	71.16	3.47
96.23	-3.47	71.16	3.47
96.28	-3.48	71.20	3.48
96.33	-3.48	71.25	3.48
96.38	-3.49	71.25	3.49
96.42	-3.49	71.25	3.49
96.52	-3.50	71.34	3.50
96.61	-3.52	71.44	3.52
96.66	-3.53	71.44	3.53
96.84	-3.55	71.63	3.55
96.89	-3.56	71.67	3.56
96.98	-3.58	71.67	3.58
97.03	-3.59	71.67	3.59
97.08	-3.60	71.67	3.60
97.13	-3.60	71.67	3.60
97.17	-3.61	71.67	3.61
97.22	-3.62	71.72	3.62
97.27	-3.63	71.72	3.63
97.31	-3.62	71.72	3.62
97.50	-3.64	71.91	3.64
97.55	-3.65	71.95	3.65
97.59	-3.65	71.95	3.65
98.34	-3.65	72.70	3.65
98.39	-3.65	72.70	3.65
98.48	-3.66	72.80	3.66
98.53	-3.66	72.80	3.66
98.58	-3.67	72.80	3.67
98.63	-3.67	72.84	3.67
98.72	-3.68	72.94	3.68
98.91	-3.69	72.94	3.69
98.95	-3.69	72.94	3.69
99.00	-3.68	72.94	3.68
99.38	-3.69	73.31	3.69
99.42	-3.69	73.31	3.69
99.47	-3.70	73.31	3.70
99.52	-3.71	73.31	3.71
99.56	-3.70	73.31	3.70
99.61	-3.71	73.31	3.71
99.70	-3.72	73.41	3.72
99.89	-3.72	73.59	3.72
99.94	-3.72	73.59	3.72
99.98	-3.72	73.59	3.72
100.03	-3.72	73.59	3.72
100.13	-3.73	73.59	3.73
100.22	-3.73	73.69	3.73
100.27	-3.73	73.69	3.73
100.31	-3.73	73.69	3.73
100.50	-3.73	73.88	3.73
100.59	-3.73	73.97	3.73
100.64	-3.73	73.97	3.73
101.02	-3.74	74.34	3.74
101.06	-3.74	74.34	3.74
101.11	-3.74	74.34	3.74
101.16	-3.73	74.34	3.73
101.25	-3.74	74.34	3.74
101.30	-3.74	74.34	3.74
101.39	-3.74	74.44	3.74
101.48	-3.74	74.44	3.74
101.58	-3.75	74.53	3.75
101.63	-3.75	74.53	3.75
101.72	-3.75	74.53	3.75
101.81	-3.76	74.53	3.76
101.86	-3.74	74.53	3.74
101.95	-3.76	74.63	3.76
102.14	-3.77	74.81	3.77
102.19	-3.75	74.81	3.75
102.23	-3.76	74.81	3.76
102.33	-3.76	74.81	3.76
102.42	-3.77	74.81	3.77
102.47	-3.75	74.81	3.75
102.56	-3.76	74.81	3.76
103.31	-3.77	75.56	3.77
103.50	-3.77	75.56	3.77
103.55	-3.76	75.56	3.76
103.64	-3.77	75.56	3.77
103.83	-3.78	75.56	3.78
103.88	-3.76	75.56	3.76
103.97	-3.78	75.56	3.78
104.16	-3.79	75.75	3.79
104.25	-3.78	75.75	3.78
104.34	-3.78	75.75	3.78
104.44	-3.79	75.75	3.79
104.53	-3.78	75.75	3.78
104.63	-3.78	75.75	3.78
104.81	-3.79	75.94	3.79
104.91	-3.78	75.94	3.78
105.09	-3.78	76.13	3.78
105.28	-3.78	76.13	3.78
105.47	-3.79	76.31	3.79
105.56	-3.78	76.31	3.78
105.66	-3.80	76.31	3.80
105.75	-3.78	76.31	3.78
106.50	-3.79	77.06	3.79
106.69	-3.80	77.06	3.80
107.06	-3.80	77.06	3.80
107.16	-3.80	77.06	3.80
107.34	-3.82	77.06	3.82
107.44	-3.80	77.06	3.80
107.53	-3.79	77.06	3.79
107.72	-3.80	77.25	3.80
107.91	-3.81	77.25	3.81
108.00	-3.79	77.25	3.79
108.19	-3.80	77.25	3.80
108.38	-3.80	77.25	3.80
108.56	-3.81	77.25	3.81
108.75	-3.80	77.25	3.80
108.94	-3.80	77.25	3.80
109.13	-3.80	77.25	3.80
109.50	-3.80	77.63	3.80
109.69	-3.80	77.63	3.80
109.88	-3.80	77.63	3.80
110.06	-3.80	77.63	3.80
110.25	-3.80	77.63	3.80
110.63	-3.82	78.00	3.82
110.81	-3.81	78.00	3.81
111.00	-3.79	78.00	3.79
111.38	-3.80	78.38	3.80
111.75	-3.82	78.75	3.82
111.94	-3.80	78.75	3.80
112.31	-3.82	79.13	3.82
112.69	-3.82	79.13	3.82
112.88	-3.82	79.13	3.82
113.06	-3.81	79.13	3.81
113.44	-3.81	79.50	3.81
113.63	-3.78	79.50	3.78
114.00	-3.80	79.88	3.80
114.38	-3.81	79.88	3.81
114.56	-3.80	79.88	3.80
95.06	-2.84	70.50	2.84
95.11	-2.93	70.55	2.93
95.16	-3.02	70.55	3.02
95.20	-3.06	70.59	3.06
95.25	-3.11	70.64	3.11
95.30	-3.15	70.69	3.15
95.34	-3.19	70.73	3.19
95.39	-3.20	70.78	3.20
95.44	-3.21	70.83	3.21
95.48	-3.24	70.88	3.24
95.53	-3.26	70.88	3.26
95.58	-3.29	70.92	3.29
95.63	-3.29	70.97	3.29
95.67	-3.30	71.02	3.30
95.72	-3.31	71.02	3.31
95.77	-3.32	71.06	3.32
95.81	-3.32	71.11	3.32
95.86	-3.34	71.11	3.34
95.95	-3.35	71.20	3.35
96.00	-3.36	71.25	3.36
96.19	-3.38	71.44	3.38
96.23	-3.40	71.44	3.40
96.28	-3.41	71.48	3.41
96.33	-3.41	71.53	3.41
96.38	-3.42	71.53	3.42
96.42	-3.43	71.53	3.43
96.47	-3.44	71.53	3.44
96.84	-3.45	71.91	3.45
96.89	-3.47	71.91	3.47
96.94	-3.47	71.91	3.47
96.98	-3.47	71.91	3.47
97.03	-3.48	71.95	3.48
97.08	-3.48	72.00	3.48
97.13	-3.49	72.00	3.49
97.17	-3.49	72.00	3.49
97.27	-3.50	72.09	3.50
97.36	-3.52	72.19	3.52
97.41	-3.53	72.19	3.53
97.59	-3.55	72.38	3.55
97.64	-3.56	72.42	3.56
97.73	-3.58	72.42	3.58
97.78	-3.59	72.42	3.59
97.83	-3.60	72.42	3.60
97.88	-3.60	72.42	3.60
97.92	-3.61	72.42	3.61
97.97	-3.62	72.47	3.62
98.02	-3.63	72.47	3.63
98.06	-3.62	72.47	3.62
98.25	-3.64	72.66	3.64
98.30	-3.65	72.70	3.65
98.34	-3.65	72.70	3.65
99.09	-3.65	73.45	3.65
99.14	-3.65	73.45	3.65
99.23	-3.66	73.55	3.66
99.28	-3.66	73.55	3.66
99.33	-3.67	73.55	3.67
99.38	-3.67	73.59	3.67
99.47	-3.68	73.69	3.68
99.66	-3.69	73.69	3.69
99.70	-3.69	73.69	3.69
99.75	-3.68	73.69	3.68
100.13	-3.69	74.06	3.69
100.17	-3.69	74.06	3.69
100.22	-3.70	74.06	3.70
100.27	-3.71	74.06	3.71
100.31	-3.71	74.06	3.71
100.36	-3.71	74.06	3.71
100.45	-3.72	74.16	3.72
100.64	-3.72	74.34	3.72
100.69	-3.72	74.34	3.72
100.73	-3.73	74.34	3.73
100.78	-3.72	74.34	3.72
100.88	-3.73	74.34	3.73
100.97	-3.73	74.44	3.73
101.02	-3.73	74.44	3.73
101.06	-3.73	74.44	3.73
101.25	-3.73	74.63	3.73
101.34	-3.74	74.72	3.74
101.39	-3.73	74.72	3.73
101.77	-3.74	75.09	3.74
101.81	-3.74	75.09	3.74
101.86	-3.74	75.09	3.74
101.91	-3.73	75.09	3.73
102.00	-3.74	75.09	3.74
102.05	-3.74	75.09	3.74
102.14	-3.74	75.19	3.74
102.23	-3.74	75.19	3.74
102.33	-3.75	75.28	3.75
102.38	-3.75	75.28	3.75
102.47	-3.75	75.28	3.75
102.56	-3.76	75.28	3.76
102.61	-3.74	75.28	3.74
102.70	-3.76	75.38	3.76
102.89	-3.77	75.56	3.77
102.94	-3.75	75.56	3.75
102.98	-3.76	75.56	3.76
103.08	-3.76	75.56	3.76
103.17	-3.77	75.56	3.77
103.22	-3.75	75.56	3.75
103.31	-3.77	75.56	3.77
104.06	-3.77	76.31	3.77
104.25	-3.77	76.31	3.77
104.30	-3.76	76.31	3.76
104.39	-3.77	76.31	3.77
104.58	-3.78	76.31	3.78
104.63	-3.76	76.31	3.76
104.72	-3.78	76.31	3.78
104.91	-3.79	76.50	3.79
105.00	-3.78	76.50	3.78
105.09	-3.78	76.50	3.78
105.19	-3.79	76.50	3.79
105.28	-3.78	76.50	3.78
105.38	-3.78	76.50	3.78
105.56	-3.79	76.69	3.79
105.66	-3.78	76.69	3.78
105.84	-3.78	76.88	3.78
106.03	-3.78	76.88	3.78
106.22	-3.79	77.06	3.79
106.31	-3.78	77.06	3.78
106.41	-3.80	77.06	3.80
106.50	-3.78	77.06	3.78
107.25	-3.79	77.81	3.79
107.44	-3.80	77.81	3.80
107.81	-3.80	77.81	3.80
107.91	-3.80	77.81	3.80
108.09	-3.82	77.81	3.82
108.19	-3.80	77.81	3.80
108.28	-3.79	77.81	3.79
108.47	-3.80	78.00	3.80
108.66	-3.81	78.00	3.81
108.75	-3.79	78.00	3.79
108.94	-3.80	78.00	3.80
109.13	-3.80	78.00	3.80
109.31	-3.81	78.00	3.81
109.50	-3.80	78.00	3.80
109.69	-3.80	78.00	3.80
109.88	-3.80	78.00	3.80
110.25	-3.81	78.38	3.81
110.44	-3.80	78.38	3.80
110.63	-3.80	78.38	3.80
110.81	-3.80	78.38	3.80
111.00	-3.80	78.38	3.80
111.38	-3.82	78.75	3.82
111.56	-3.81	78.75	3.81
111.75	-3.79	78.75	3.79
112.13	-3.80	79.13	3.80
112.50	-3.82	79.50	3.82
112.69	-3.80	79.50	3.80
113.06	-3.82	79.88	3.82
113.44	-3.82	79.88	3.82
113.63	-3.82	79.88	3.82
113.81	-3.81	79.88	3.81
114.19	-3.81	80.25	3.81
114.38	-3.78	80.25	3.78
114.75	-3.80	80.63	3.80
115.13	-3.81	80.63	3.81
115.31	-3.80	80.63	3.80
95.44	-2.84	70.50	2.84
95.48	-2.93	70.55	2.93
95.53	-3.02	70.55	3.02
95.58	-3.06	70.59	3.06
95.63	-3.11	70.64	3.11
95.67	-3.15	70.69	3.15
95.72	-3.19	70.73	3.19
95.77	-3.21	70.78	3.21
95.81	-3.22	70.83	3.22
95.86	-3.25	70.88	3.25
95.91	-3.27	70.88	3.27
95.95	-3.29	70.92	3.29
96.00	-3.30	70.97	3.30
96.05	-3.31	71.02	3.31
96.09	-3.31	71.02	3.31
96.14	-3.32	71.06	3.32
96.19	-3.32	71.11	3.32
96.23	-3.34	71.11	3.34
96.33	-3.35	71.20	3.35
96.38	-3.36	71.25	3.36
96.56	-3.39	71.44	3.39
96.61	-3.40	71.44	3.40
96.66	-3.41	71.48	3.41
96.70	-3.42	71.53	3.42
96.75	-3.42	71.53	3.42
96.80	-3.43	71.53	3.43
96.84	-3.44	71.53	3.44
97.22	-3.46	71.91	3.46
97.27	-3.47	71.91	3.47
97.31	-3.48	71.91	3.48
97.36	-3.48	71.91	3.48
97.41	-3.49	71.95	3.49
97.45	-3.48	72.00	3.48
97.50	-3.49	72.00	3.49
97.55	-3.49	72.00	3.49
97.64	-3.50	72.09	3.50
97.73	-3.52	72.19	3.52
97.78	-3.53	72.19	3.53
97.97	-3.55	72.38	3.55
98.02	-3.56	72.42	3.56
98.11	-3.58	72.42	3.58
98.16	-3.59	72.42	3.59
98.20	-3.60	72.42	3.60
98.25	-3.61	72.42	3.61
98.30	-3.62	72.42	3.62
98.34	-3.62	72.47	3.62
98.39	-3.63	72.47	3.63
98.44	-3.63	72.47	3.63
98.63	-3.64	72.66	3.64
98.67	-3.65	72.70	3.65
98.72	-3.65	72.70	3.65
99.47	-3.65	73.45	3.65
99.52	-3.66	73.45	3.66
99.61	-3.66	73.55	3.66
99.66	-3.66	73.55	3.66
99.70	-3.67	73.55	3.67
99.75	-3.68	73.59	3.68
99.84	-3.68	73.69	3.68
100.03	-3.69	73.69	3.69
100.08	-3.69	73.69	3.69
100.13	-3.69	73.69	3.69
100.50	-3.69	74.06	3.69
100.55	-3.69	74.06	3.69
100.59	-3.70	74.06	3.70
100.64	-3.71	74.06	3.71
100.69	-3.71	74.06	3.71
100.73	-3.71	74.06	3.71
100.83	-3.72	74.16	3.72
101.02	-3.72	74.34	3.72
101.06	-3.72	74.34	3.72
101.11	-3.73	74.34	3.73
101.16	-3.73	74.34	3.73
101.25	-3.73	74.34	3.73
101.34	-3.73	74.44	3.73
101.39	-3.73	74.44	3.73
101.44	-3.73	74.44	3.73
101.63	-3.73	74.63	3.73
101.72	-3.74	74.72	3.74
101.77	-3.73	74.72	3.73
102.14	-3.74	75.09	3.74
102.19	-3.74	75.09	3.74
102.23	-3.74	75.09	3.74
102.28	-3.73	75.09	3.73
102.38	-3.74	75.09	3.74
102.42	-3.74	75.09	3.74
102.52	-3.74	75.19	3.74
102.61	-3.74	75.19	3.74
102.70	-3.75	75.28	3.75
102.75	-3.75	75.28	3.75
102.84	-3.76	75.28	3.76
102.94	-3.76	75.28	3.76
102.98	-3.75	75.28	3.75
103.08	-3.76	75.38	3.76
103.27	-3.77	75.56	3.77
103.31	-3.75	75.56	3.75
103.36	-3.76	75.56	3.76
103.45	-3.77	75.56	3.77
103.55	-3.77	75.56	3.77
103.59	-3.76	75.56	3.76
103.69	-3.77	75.56	3.77
104.44	-3.77	76.31	3.77
104.63	-3.77	76.31	3.77
104.67	-3.76	76.31	3.76
104.77	-3.77	76.31	3.77
104.95	-3.78	76.31	3.78
105.00	-3.76	76.31	3.76
105.09	-3.78	76.31	3.78
105.28	-3.79	76.50	3.79
105.38	-3.79	76.50	3.79
105.47	-3.78	76.50	3.78
105.56	-3.79	76.50	3.79
105.66	-3.78	76.50	3.78
105.75	-3.79	76.50	3.79
105.94	-3.79	76.69	3.79
106.03	-3.78	76.69	3.78
106.22	-3.79	76.88	3.79
106.41	-3.79	76.88	3.79
106.59	-3.79	77.06	3.79
106.69	-3.78	77.06	3.78
106.78	-3.80	77.06	3.80
106.88	-3.78	77.06	3.78
107.63	-3.80	77.81	3.80
107.81	-3.80	77.81	3.80
108.19	-3.80	77.81	3.80
108.28	-3.81	77.81	3.81
108.47	-3.82	77.81	3.82
108.56	-3.80	77.81	3.80
108.66	-3.79	77.81	3.79
108.84	-3.81	78.00	3.81
109.03	-3.81	78.00	3.81
109.13	-3.79	78.00	3.79
109.31	-3.80	78.00	3.80
109.50	-3.80	78.00	3.80
109.69	-3.81	78.00	3.81
109.88	-3.80	78.00	3.80
110.06	-3.80	78.00	3.80
110.25	-3.80	78.00	3.80
110.63	-3.81	78.38	3.81
110.81	-3.80	78.38	3.80
111.00	-3.80	78.38	3.80
111.19	-3.80	78.38	3.80
111.38	-3.81	78.38	3.81
111.75	-3.82	78.75	3.82
111.94	-3.81	78.75	3.81
112.13	-3.80	78.75	3.80
112.50	-3.81	79.13	3.81
112.88	-3.82	79.50	3.82
113.06	-3.80	79.50	3.80
113.44	-3.82	79.88	3.82
113.81	-3.82	79.88	3.82
114.00	-3.82	79.88	3.82
114.19	-3.81	79.88	3.81
114.56	-3.81	80.25	3.81
114.75	-3.78	80.25	3.78
115.13	-3.81	80.63	3.81
115.50	-3.81	80.63	3.81
115.69	-3.80	80.63	3.80
96.19	-2.86	71.25	2.86
96.23	-2.95	71.30	2.95
96.28	-3.03	71.30	3.03
96.33	-3.08	71.34	3.08
96.38	-3.13	71.39	3.13
96.42	-3.17	71.44	3.17
96.47	-3.21	71.48	3.21
96.52	-3.22	71.53	3.22
96.56	-3.23	71.58	3.23
96.61	-3.26	71.63	3.26
96.66	-3.28	71.63	3.28
96.70	-3.30	71.67	3.30
96.75	-3.31	71.72	3.31
96.80	-3.32	71.77	3.32
96.84	-3.33	71.77	3.33
96.89	-3.33	71.81	3.33
96.94	-3.34	71.86	3.34
96.98	-3.36	71.86	3.36
97.08	-3.36	71.95	3.36
97.13	-3.38	72.00	3.38
97.31	-3.40	72.19	3.40
97.36	-3.41	72.19	3.41
97.41	-3.43	72.23	3.43
97.45	-3.43	72.28	3.43
97.50	-3.44	72.28	3.44
97.55	-3.44	72.28	3.44
97.59	-3.45	72.28	3.45
97.97	-3.47	72.66	3.47
98.02	-3.48	72.66	3.48
98.06	-3.49	72.66	3.49
98.11	-3.49	72.66	3.49
98.16	-3.50	72.70	3.50
98.20	-3.50	72.75	3.50
98.25	-3.50	72.75	3.50
98.30	-3.51	72.75	3.51
98.39	-3.52	72.84	3.52
98.48	-3.53	72.94	3.53
98.53	-3.55	72.94	3.55
98.72	-3.57	73.13	3.57
98.77	-3.58	73.17	3.58
98.86	-3.60	73.17	3.60
98.91	-3.60	73.17	3.60
98.95	-3.61	73.17	3.61
99.00	-3.62	73.17	3.62
99.05	-3.63	73.17	3.63
99.09	-3.64	73.22	3.64
99.14	-3.65	73.22	3.65
99.19	-3.64	73.22	3.64
99.38	-3.66	73.41	3.66
99.42	-3.66	73.45	3.66
99.47	-3.66	73.45	3.66
100.22	-3.67	74.20	3.67
100.27	-3.67	74.20	3.67
100.36	-3.68	74.30	3.68
100.41	-3.68	74.30	3.68
100.45	-3.68	74.30	3.68
100.50	-3.69	74.34	3.69
100.59	-3.69	74.44	3.69
100.78	-3.71	74.44	3.71
100.83	-3.71	74.44	3.71
100.88	-3.70	74.44	3.70
101.25	-3.70	74.81	3.70
101.30	-3.71	74.81	3.71
101.34	-3.72	74.81	3.72
101.39	-3.73	74.81	3.73
101.44	-3.72	74.81	3.72
101.48	-3.72	74.81	3.72
101.58	-3.74	74.91	3.74
101.77	-3.74	75.09	3.74
101.81	-3.73	75.09	3.73
101.86	-3.74	75.09	3.74
101.91	-3.74	75.09	3.74
102.00	-3.75	75.09	3.75
102.09	-3.75	75.19	3.75
102.14	-3.74	75.19	3.74
102.19	-3.74	75.19	3.74
102.38	-3.75	75.38	3.75
102.47	-3.75	75.47	3.75
102.52	-3.75	75.47	3.75
102.89	-3.76	75.84	3.76
102.94	-3.76	75.84	3.76
102.98	-3.76	75.84	3.76
103.03	-3.74	75.84	3.74
103.13	-3.76	75.84	3.76
103.17	-3.75	75.84	3.75
103.27	-3.76	75.94	3.76
103.36	-3.76	75.94	3.76
103.45	-3.77	76.03	3.77
103.50	-3.77	76.03	3.77
103.59	-3.77	76.03	3.77
103.69	-3.78	76.03	3.78
103.73	-3.76	76.03	3.76
103.83	-3.78	76.13	3.78
104.02	-3.79	76.31	3.79
104.06	-3.77	76.31	3.77
104.11	-3.77	76.31	3.77
104.20	-3.78	76.31	3.78
104.30	-3.79	76.31	3.79
104.34	-3.77	76.31	3.77
104.44	-3.78	76.31	3.78
105.19	-3.78	77.06	3.78
105.38	-3.79	77.06	3.79
105.42	-3.77	77.06	3.77
105.52	-3.78	77.06	3.78
105.70	-3.80	77.06	3.80
105.75	-3.78	77.06	3.78
105.84	-3.80	77.06	3.80
106.03	-3.81	77.25	3.81
106.13	-3.80	77.25	3.80
106.22	-3.80	77.25	3.80
106.31	-3.81	77.25	3.81
106.41	-3.80	77.25	3.80
106.50	-3.80	77.25	3.80
106.69	-3.81	77.44	3.81
106.78	-3.80	77.44	3.80
106.97	-3.80	77.63	3.80
107.16	-3.80	77.63	3.80
107.34	-3.81	77.81	3.81
107.44	-3.80	77.81	3.80
107.53	-3.81	77.81	3.81
107.63	-3.80	77.81	3.80
108.38	-3.81	78.56	3.81
108.56	-3.82	78.56	3.82
108.94	-3.82	78.56	3.82
109.03	-3.82	78.56	3.82
109.22	-3.84	78.56	3.84
109.31	-3.81	78.56	3.81
109.41	-3.81	78.56	3.81
109.59	-3.82	78.75	3.82
109.78	-3.82	78.75	3.82
109.88	-3.80	78.75	3.80
110.06	-3.82	78.75	3.82
110.25	-3.81	78.75	3.81
110.44	-3.82	78.75	3.82
110.63	-3.81	78.75	3.81
110.81	-3.81	78.75	3.81
111.00	-3.82	78.75	3.82
111.38	-3.82	79.13	3.82
111.56	-3.82	79.13	3.82
111.75	-3.82	79.13	3.82
111.94	-3.82	79.13	3.82
112.13	-3.82	79.13	3.82
112.50	-3.83	79.50	3.83
112.69	-3.83	79.50	3.83
112.88	-3.81	79.50	3.81
113.25	-3.82	79.88	3.82
113.63	-3.84	80.25	3.84
113.81	-3.82	80.25	3.82
114.19	-3.83	80.63	3.83
114.56	-3.84	80.63	3.84
114.75	-3.83	80.63	3.83
114.94	-3.83	80.63	3.83
115.31	-3.83	81.00	3.83
115.50	-3.80	81.00	3.80
115.88	-3.82	81.38	3.82
116.25	-3.82	81.38	3.82
116.44	-3.82	81.38	3.82
96.38	-2.85	71.25	2.85
96.42	-2.94	71.30	2.94
96.47	-3.02	71.30	3.02
96.52	-3.07	71.34	3.07
96.56	-3.12	71.39	3.12
96.61	-3.16	71.44	3.16
96.66	-3.20	71.48	3.20
96.70	-3.21	71.53	3.21
96.75	-3.22	71.58	3.22
96.80	-3.25	71.63	3.25
96.84	-3.27	71.63	3.27
96.89	-3.29	71.67	3.29
96.94	-3.30	71.72	3.30
96.98	-3.31	71.77	3.31
97.03	-3.32	71.77	3.32
97.08	-3.32	71.81	3.32
97.13	-3.33	71.86	3.33
97.17	-3.35	71.86	3.35
97.27	-3.35	71.95	3.35
97.31	-3.37	72.00	3.37
97.50	-3.39	72.19	3.39
97.55	-3.40	72.19	3.40
97.59	-3.42	72.23	3.42
97.64	-3.42	72.28	3.42
97.69	-3.43	72.28	3.43
97.73	-3.43	72.28	3.43
97.78	-3.44	72.28	3.44
98.16	-3.46	72.66	3.46
98.20	-3.47	72.66	3.47
98.25	-3.48	72.66	3.48
98.30	-3.48	72.66	3.48
98.34	-3.49	72.70	3.49
98.39	-3.49	72.75	3.49
98.44	-3.49	72.75	3.49
98.48	-3.50	72.75	3.50
98.58	-3.51	72.84	3.51
98.67	-3.52	72.94	3.52
98.72	-3.54	72.94	3.54
98.91	-3.56	73.13	3.56
98.95	-3.56	73.17	3.56
99.05	-3.59	73.17	3.59
99.09	-3.59	73.17	3.59
99.14	-3.60	73.17	3.60
99.19	-3.61	73.17	3.61
99.23	-3.62	73.17	3.62
99.28	-3.63	73.22	3.63
99.33	-3.64	73.22	3.64
99.38	-3.63	73.22	3.63
99.56	-3.65	73.41	3.65
99.61	-3.65	73.45	3.65
99.66	-3.65	73.45	3.65
100.41	-3.66	74.20	3.66
100.45	-3.66	74.20	3.66
100.55	-3.66	74.30	3.66
100.59	-3.67	74.30	3.67
100.64	-3.67	74.30	3.67
100.69	-3.68	74.34	3.68
100.78	-3.68	74.44	3.68
100.97	-3.69	74.44	3.69
101.02	-3.70	74.44	3.70
101.06	-3.69	74.44	3.69
101.44	-3.69	74.81	3.69
101.48	-3.70	74.81	3.70
101.53	-3.71	74.81	3.71
101.58	-3.72	74.81	3.72
101.63	-3.71	74.81	3.71
101.67	-3.71	74.81	3.71
101.77	-3.73	74.91	3.73
101.95	-3.73	75.09	3.73
102.00	-3.72	75.09	3.72
102.05	-3.73	75.09	3.73
102.09	-3.73	75.09	3.73
102.19	-3.74	75.09	3.74
102.28	-3.74	75.19	3.74
102.33	-3.73	75.19	3.73
102.38	-3.73	75.19	3.73
102.56	-3.74	75.38	3.74
102.66	-3.74	75.47	3.74
102.70	-3.74	75.47	3.74
103.08	-3.75	75.84	3.75
103.13	-3.75	75.84	3.75
103.17	-3.75	75.84	3.75
103.22	-3.73	75.84	3.73
103.31	-3.75	75.84	3.75
103.36	-3.74	75.84	3.74
103.45	-3.75	75.94	3.75
103.55	-3.75	75.94	3.75
103.64	-3.76	76.03	3.76
103.69	-3.76	76.03	3.76
103.78	-3.76	76.03	3.76
103.88	-3.77	76.03	3.77
103.92	-3.75	76.03	3.75
